Symbol,grossProfit Year 1 (2006),grossProfit Year 2 (2007),grossProfit Year 3 (2008),grossProfit Year 4 (2009),grossProfit Year 5 (2010),grossProfit Year 6 (2011),grossProfit Year 7 (2012),grossProfit Year 8 (2013),grossProfit Year 9 (2014),grossProfit Year 10 (2015),grossProfit Year 11 (2016),grossProfit Year 12 (2017),grossProfit Year 13 (2018),grossProfit Year 14 (2019),grossProfit Year 15 (2020),totalRevenue Year 1 (2006),totalRevenue Year 2 (2007),totalRevenue Year 3 (2008),totalRevenue Year 4 (2009),totalRevenue Year 5 (2010),totalRevenue Year 6 (2011),totalRevenue Year 7 (2012),totalRevenue Year 8 (2013),totalRevenue Year 9 (2014),totalRevenue Year 10 (2015),totalRevenue Year 11 (2016),totalRevenue Year 12 (2017),totalRevenue Year 13 (2018),totalRevenue Year 14 (2019),totalRevenue Year 15 (2020),operatingIncome Year 1 (2006),operatingIncome Year 2 (2007),operatingIncome Year 3 (2008),operatingIncome Year 4 (2009),operatingIncome Year 5 (2010),operatingIncome Year 6 (2011),operatingIncome Year 7 (2012),operatingIncome Year 8 (2013),operatingIncome Year 9 (2014),operatingIncome Year 10 (2015),operatingIncome Year 11 (2016),operatingIncome Year 12 (2017),operatingIncome Year 13 (2018),operatingIncome Year 14 (2019),operatingIncome Year 15 (2020),OtherOperatingExp.Total Year 1 (2006),OtherOperatingExp.Total Year 2 (2007),OtherOperatingExp.Total Year 3 (2008),OtherOperatingExp.Total Year 4 (2009),OtherOperatingExp.Total Year 5 (2010),OtherOperatingExp.Total Year 6 (2011),OtherOperatingExp.Total Year 7 (2012),OtherOperatingExp.Total Year 8 (2013),OtherOperatingExp.Total Year 9 (2014),OtherOperatingExp.Total Year 10 (2015),OtherOperatingExp.Total Year 11 (2016),OtherOperatingExp.Total Year 12 (2017),OtherOperatingExp.Total Year 13 (2018),OtherOperatingExp.Total Year 14 (2019),OtherOperatingExp.Total Year 15 (2020),EBTExcl.UnusualItems Year 1 (2006),EBTExcl.UnusualItems Year 2 (2007),EBTExcl.UnusualItems Year 3 (2008),EBTExcl.UnusualItems Year 4 (2009),EBTExcl.UnusualItems Year 5 (2010),EBTExcl.UnusualItems Year 6 (2011),EBTExcl.UnusualItems Year 7 (2012),EBTExcl.UnusualItems Year 8 (2013),EBTExcl.UnusualItems Year 9 (2014),EBTExcl.UnusualItems Year 10 (2015),EBTExcl.UnusualItems Year 11 (2016),EBTExcl.UnusualItems Year 12 (2017),EBTExcl.UnusualItems Year 13 (2018),EBTExcl.UnusualItems Year 14 (2019),EBTExcl.UnusualItems Year 15 (2020),EBTIncl.UnusualItems Year 1 (2006),EBTIncl.UnusualItems Year 2 (2007),EBTIncl.UnusualItems Year 3 (2008),EBTIncl.UnusualItems Year 4 (2009),EBTIncl.UnusualItems Year 5 (2010),EBTIncl.UnusualItems Year 6 (2011),EBTIncl.UnusualItems Year 7 (2012),EBTIncl.UnusualItems Year 8 (2013),EBTIncl.UnusualItems Year 9 (2014),EBTIncl.UnusualItems Year 10 (2015),EBTIncl.UnusualItems Year 11 (2016),EBTIncl.UnusualItems Year 12 (2017),EBTIncl.UnusualItems Year 13 (2018),EBTIncl.UnusualItems Year 14 (2019),EBTIncl.UnusualItems Year 15 (2020),EarningsfromCont.Ops. Year 1 (2006),EarningsfromCont.Ops. Year 2 (2007),EarningsfromCont.Ops. Year 3 (2008),EarningsfromCont.Ops. Year 4 (2009),EarningsfromCont.Ops. Year 5 (2010),EarningsfromCont.Ops. Year 6 (2011),EarningsfromCont.Ops. Year 7 (2012),EarningsfromCont.Ops. Year 8 (2013),EarningsfromCont.Ops. Year 9 (2014),EarningsfromCont.Ops. Year 10 (2015),EarningsfromCont.Ops. Year 11 (2016),EarningsfromCont.Ops. Year 12 (2017),EarningsfromCont.Ops. Year 13 (2018),EarningsfromCont.Ops. Year 14 (2019),EarningsfromCont.Ops. Year 15 (2020),NetIncome Year 1 (2006),NetIncome Year 2 (2007),NetIncome Year 3 (2008),NetIncome Year 4 (2009),NetIncome Year 5 (2010),NetIncome Year 6 (2011),NetIncome Year 7 (2012),NetIncome Year 8 (2013),NetIncome Year 9 (2014),NetIncome Year 10 (2015),NetIncome Year 11 (2016),NetIncome Year 12 (2017),NetIncome Year 13 (2018),NetIncome Year 14 (2019),NetIncome Year 15 (2020),BasicEPS Year 1 (2006),BasicEPS Year 2 (2007),BasicEPS Year 3 (2008),BasicEPS Year 4 (2009),BasicEPS Year 5 (2010),BasicEPS Year 6 (2011),BasicEPS Year 7 (2012),BasicEPS Year 8 (2013),BasicEPS Year 9 (2014),BasicEPS Year 10 (2015),BasicEPS Year 11 (2016),BasicEPS Year 12 (2017),BasicEPS Year 13 (2018),BasicEPS Year 14 (2019),BasicEPS Year 15 (2020),DilutedEPS Year 1 (2006),DilutedEPS Year 2 (2007),DilutedEPS Year 3 (2008),DilutedEPS Year 4 (2009),DilutedEPS Year 5 (2010),DilutedEPS Year 6 (2011),DilutedEPS Year 7 (2012),DilutedEPS Year 8 (2013),DilutedEPS Year 9 (2014),DilutedEPS Year 10 (2015),DilutedEPS Year 11 (2016),DilutedEPS Year 12 (2017),DilutedEPS Year 13 (2018),DilutedEPS Year 14 (2019),DilutedEPS Year 15 (2020),DividendsperShare Year 1 (2006),DividendsperShare Year 2 (2007),DividendsperShare Year 3 (2008),DividendsperShare Year 4 (2009),DividendsperShare Year 5 (2010),DividendsperShare Year 6 (2011),DividendsperShare Year 7 (2012),DividendsperShare Year 8 (2013),DividendsperShare Year 9 (2014),DividendsperShare Year 10 (2015),DividendsperShare Year 11 (2016),DividendsperShare Year 12 (2017),DividendsperShare Year 13 (2018),DividendsperShare Year 14 (2019),DividendsperShare Year 15 (2020),totalAssets Year 1 (2006),totalAssets Year 2 (2007),totalAssets Year 3 (2008),totalAssets Year 4 (2009),totalAssets Year 5 (2010),totalAssets Year 6 (2011),totalAssets Year 7 (2012),totalAssets Year 8 (2013),totalAssets Year 9 (2014),totalAssets Year 10 (2015),totalAssets Year 11 (2016),totalAssets Year 12 (2017),totalAssets Year 13 (2018),totalAssets Year 14 (2019),totalAssets Year 15 (2020),totalCurrentAssets Year 1 (2006),totalCurrentAssets Year 2 (2007),totalCurrentAssets Year 3 (2008),totalCurrentAssets Year 4 (2009),totalCurrentAssets Year 5 (2010),totalCurrentAssets Year 6 (2011),totalCurrentAssets Year 7 (2012),totalCurrentAssets Year 8 (2013),totalCurrentAssets Year 9 (2014),totalCurrentAssets Year 10 (2015),totalCurrentAssets Year 11 (2016),totalCurrentAssets Year 12 (2017),totalCurrentAssets Year 13 (2018),totalCurrentAssets Year 14 (2019),totalCurrentAssets Year 15 (2020),cashAndShortTermInvestments total Year 1 (2006),cashAndShortTermInvestments total Year 2 (2007),cashAndShortTermInvestments total Year 3 (2008),cashAndShortTermInvestments total Year 4 (2009),cashAndShortTermInvestments total Year 5 (2010),cashAndShortTermInvestments total Year 6 (2011),cashAndShortTermInvestments total Year 7 (2012),cashAndShortTermInvestments total Year 8 (2013),cashAndShortTermInvestments total Year 9 (2014),cashAndShortTermInvestments total Year 10 (2015),cashAndShortTermInvestments total Year 11 (2016),cashAndShortTermInvestments total Year 12 (2017),cashAndShortTermInvestments total Year 13 (2018),cashAndShortTermInvestments total Year 14 (2019),cashAndShortTermInvestments total Year 15 (2020),totalReceivables Year 1 (2006),totalReceivables Year 2 (2007),totalReceivables Year 3 (2008),totalReceivables Year 4 (2009),totalReceivables Year 5 (2010),totalReceivables Year 6 (2011),totalReceivables Year 7 (2012),totalReceivables Year 8 (2013),totalReceivables Year 9 (2014),totalReceivables Year 10 (2015),totalReceivables Year 11 (2016),totalReceivables Year 12 (2017),totalReceivables Year 13 (2018),totalReceivables Year 14 (2019),totalReceivables Year 15 (2020),propertyPlantEquipment Year 1 (2006),propertyPlantEquipment Year 2 (2007),propertyPlantEquipment Year 3 (2008),propertyPlantEquipment Year 4 (2009),propertyPlantEquipment Year 5 (2010),propertyPlantEquipment Year 6 (2011),propertyPlantEquipment Year 7 (2012),propertyPlantEquipment Year 8 (2013),propertyPlantEquipment Year 9 (2014),propertyPlantEquipment Year 10 (2015),propertyPlantEquipment Year 11 (2016),propertyPlantEquipment Year 12 (2017),propertyPlantEquipment Year 13 (2018),propertyPlantEquipment Year 14 (2019),propertyPlantEquipment Year 15 (2020),longTermInvestments Year 1 (2006),longTermInvestments Year 2 (2007),longTermInvestments Year 3 (2008),longTermInvestments Year 4 (2009),longTermInvestments Year 5 (2010),longTermInvestments Year 6 (2011),longTermInvestments Year 7 (2012),longTermInvestments Year 8 (2013),longTermInvestments Year 9 (2014),longTermInvestments Year 10 (2015),longTermInvestments Year 11 (2016),longTermInvestments Year 12 (2017),longTermInvestments Year 13 (2018),longTermInvestments Year 14 (2019),longTermInvestments Year 15 (2020),totalLiabilities Year 1 (2006),totalLiabilities Year 2 (2007),totalLiabilities Year 3 (2008),totalLiabilities Year 4 (2009),totalLiabilities Year 5 (2010),totalLiabilities Year 6 (2011),totalLiabilities Year 7 (2012),totalLiabilities Year 8 (2013),totalLiabilities Year 9 (2014),totalLiabilities Year 10 (2015),totalLiabilities Year 11 (2016),totalLiabilities Year 12 (2017),totalLiabilities Year 13 (2018),totalLiabilities Year 14 (2019),totalLiabilities Year 15 (2020),totalCurrentLiabilities Year 1 (2006),totalCurrentLiabilities Year 2 (2007),totalCurrentLiabilities Year 3 (2008),totalCurrentLiabilities Year 4 (2009),totalCurrentLiabilities Year 5 (2010),totalCurrentLiabilities Year 6 (2011),totalCurrentLiabilities Year 7 (2012),totalCurrentLiabilities Year 8 (2013),totalCurrentLiabilities Year 9 (2014),totalCurrentLiabilities Year 10 (2015),totalCurrentLiabilities Year 11 (2016),totalCurrentLiabilities Year 12 (2017),totalCurrentLiabilities Year 13 (2018),totalCurrentLiabilities Year 14 (2019),totalCurrentLiabilities Year 15 (2020),currentAccountsPayable Year 1 (2006),currentAccountsPayable Year 2 (2007),currentAccountsPayable Year 3 (2008),currentAccountsPayable Year 4 (2009),currentAccountsPayable Year 5 (2010),currentAccountsPayable Year 6 (2011),currentAccountsPayable Year 7 (2012),currentAccountsPayable Year 8 (2013),currentAccountsPayable Year 9 (2014),currentAccountsPayable Year 10 (2015),currentAccountsPayable Year 11 (2016),currentAccountsPayable Year 12 (2017),currentAccountsPayable Year 13 (2018),currentAccountsPayable Year 14 (2019),currentAccountsPayable Year 15 (2020),shortTermBorrowings Year 1 (2006),shortTermBorrowings Year 2 (2007),shortTermBorrowings Year 3 (2008),shortTermBorrowings Year 4 (2009),shortTermBorrowings Year 5 (2010),shortTermBorrowings Year 6 (2011),shortTermBorrowings Year 7 (2012),shortTermBorrowings Year 8 (2013),shortTermBorrowings Year 9 (2014),shortTermBorrowings Year 10 (2015),shortTermBorrowings Year 11 (2016),shortTermBorrowings Year 12 (2017),shortTermBorrowings Year 13 (2018),shortTermBorrowings Year 14 (2019),shortTermBorrowings Year 15 (2020),longTermDebt Year 1 (2006),longTermDebt Year 2 (2007),longTermDebt Year 3 (2008),longTermDebt Year 4 (2009),longTermDebt Year 5 (2010),longTermDebt Year 6 (2011),longTermDebt Year 7 (2012),longTermDebt Year 8 (2013),longTermDebt Year 9 (2014),longTermDebt Year 10 (2015),longTermDebt Year 11 (2016),longTermDebt Year 12 (2017),longTermDebt Year 13 (2018),longTermDebt Year 14 (2019),longTermDebt Year 15 (2020),otherNonCurrentLiabilities Year 1 (2006),otherNonCurrentLiabilities Year 2 (2007),otherNonCurrentLiabilities Year 3 (2008),otherNonCurrentLiabilities Year 4 (2009),otherNonCurrentLiabilities Year 5 (2010),otherNonCurrentLiabilities Year 6 (2011),otherNonCurrentLiabilities Year 7 (2012),otherNonCurrentLiabilities Year 8 (2013),otherNonCurrentLiabilities Year 9 (2014),otherNonCurrentLiabilities Year 10 (2015),otherNonCurrentLiabilities Year 11 (2016),otherNonCurrentLiabilities Year 12 (2017),otherNonCurrentLiabilities Year 13 (2018),otherNonCurrentLiabilities Year 14 (2019),otherNonCurrentLiabilities Year 15 (2020),totalCommonEquity Year 1 (2006),totalCommonEquity Year 2 (2007),totalCommonEquity Year 3 (2008),totalCommonEquity Year 4 (2009),totalCommonEquity Year 5 (2010),totalCommonEquity Year 6 (2011),totalCommonEquity Year 7 (2012),totalCommonEquity Year 8 (2013),totalCommonEquity Year 9 (2014),totalCommonEquity Year 10 (2015),totalCommonEquity Year 11 (2016),totalCommonEquity Year 12 (2017),totalCommonEquity Year 13 (2018),totalCommonEquity Year 14 (2019),totalCommonEquity Year 15 (2020),totalEquity Year 1 (2006),totalEquity Year 2 (2007),totalEquity Year 3 (2008),totalEquity Year 4 (2009),totalEquity Year 5 (2010),totalEquity Year 6 (2011),totalEquity Year 7 (2012),totalEquity Year 8 (2013),totalEquity Year 9 (2014),totalEquity Year 10 (2015),totalEquity Year 11 (2016),totalEquity Year 12 (2017),totalEquity Year 13 (2018),totalEquity Year 14 (2019),totalEquity Year 15 (2020),retainedEarnings Year 1 (2006),retainedEarnings Year 2 (2007),retainedEarnings Year 3 (2008),retainedEarnings Year 4 (2009),retainedEarnings Year 5 (2010),retainedEarnings Year 6 (2011),retainedEarnings Year 7 (2012),retainedEarnings Year 8 (2013),retainedEarnings Year 9 (2014),retainedEarnings Year 10 (2015),retainedEarnings Year 11 (2016),retainedEarnings Year 12 (2017),retainedEarnings Year 13 (2018),retainedEarnings Year 14 (2019),retainedEarnings Year 15 (2020),commonStocknopar Year 1 (2006),commonStocknopar Year 2 (2007),commonStocknopar Year 3 (2008),commonStocknopar Year 4 (2009),commonStocknopar Year 5 (2010),commonStocknopar Year 6 (2011),commonStocknopar Year 7 (2012),commonStocknopar Year 8 (2013),commonStocknopar Year 9 (2014),commonStocknopar Year 10 (2015),commonStocknopar Year 11 (2016),commonStocknopar Year 12 (2017),commonStocknopar Year 13 (2018),commonStocknopar Year 14 (2019),commonStocknopar Year 15 (2020),commonStockSharesOutstandingOnFilingDate Year 1 (2006),commonStockSharesOutstandingOnFilingDate Year 2 (2007),commonStockSharesOutstandingOnFilingDate Year 3 (2008),commonStockSharesOutstandingOnFilingDate Year 4 (2009),commonStockSharesOutstandingOnFilingDate Year 5 (2010),commonStockSharesOutstandingOnFilingDate Year 6 (2011),commonStockSharesOutstandingOnFilingDate Year 7 (2012),commonStockSharesOutstandingOnFilingDate Year 8 (2013),commonStockSharesOutstandingOnFilingDate Year 9 (2014),commonStockSharesOutstandingOnFilingDate Year 10 (2015),commonStockSharesOutstandingOnFilingDate Year 11 (2016),commonStockSharesOutstandingOnFilingDate Year 12 (2017),commonStockSharesOutstandingOnFilingDate Year 13 (2018),commonStockSharesOutstandingOnFilingDate Year 14 (2019),commonStockSharesOutstandingOnFilingDate Year 15 (2020)
A,2658,2969,3196,2369,2938,3529,3604,1907,1976,2041,2197,2399,2680,2805,2837,4973,5420,5774,4481,5444,6615,6858,3894,4048,4038,4202,4472,4914,5163,5339,487,590,791,314,732,1071,1134,386,419,525,698,853,971,1043,1045,2171,2379,2405,2055,2206,2458,2470,1521,1557,1516,1499,1546,1709,1762,1792,642,681,821,282,724,1026,1070,293,318,483,645,815,959,1016,985,1528,670,815,7,692,1032,1043,293,229,480,544,803,946,919,842,1437,638,693,-31,684,1012,1153,225,232,438,462,684,316,1071,719,3307,638,693,-31,684,1012,1153,734,549,401,462,684,316,1071,719,7.67285,1.61929,1.90909,-0.0896,1.97118,2.91643,3.31322,2.15249,1.64865,1.2042,1.41718,2.12422,0.98442,3.41083,2.32686,7.50036,1.57,1.87,-0.09,1.94,2.85,3.27,2.12536,1.62787,1.19955,1.4,2.1,0.97,3.37,2.3,0,0,0,0,0,0,0.3,0.46,0.528,0.4,0.46,0.528,0.596,0.656,0.72,7369,7554,7007,7612,9696,9057,10536,10686,10815,7479,7794,8426,8541,9452,9627,3958,3671,3182,3961,6169,5569,4629,4983,5509,3686,3635,4169,3848,3189,3415,2262,1826,1429,2493,2649,3530,2362,2675,2218,2003,2289,2678,2247,1382,1441,692,735,770,595,869,902,988,941,708,710,714,801,835,998,1127,775,801,824,845,980,1006,1164,1134,631,604,639,757,822,850,1020,0,194,206,166,203,117,109,139,96,86,135,138,68,102,158,3721,4320,4448,5098,6460,4741,5351,5397,5511,3309,3548,3591,3970,4704,4754,1538,1663,1330,1123,3083,1837,1893,1602,1692,976,945,1263,1171,2080,1467,378,323,308,307,499,472,461,432,302,279,257,305,340,354,354,0,0,0,1,1501,253,250,0,0,0,0,110,0,616,75,1500,2087,2125,2904,2190,1932,2112,2699,1663,1655,1904,1801,1799,1791,2284,340,222,672,560,639,601,589,589,1822,318,274,216,649,392,403,3648,3234,2559,2506,3228,4308,5182,5286,5301,4167,4243,4831,4567,4748,4873,3648,3234,2559,2514,3236,4316,5185,5289,5304,4170,4246,4835,4571,4748,4873,1534,2172,2791,2760,3444,4456,5505,6073,6469,5581,6089,-126,-336,-18,81,5,6,6,6,6,6,6,6,6,6,6,3,3,3,3,407.11096,371.4686,351.98071,346.148,347.6042,348.12517,347.93454,331.8085,335.3218,332.17089,321.74788,323.01803,318.53305,310.18342,306.84953
AAPL,5598,8152,13197,17222,25684,43818,68662,64304,70537,93626,84263,88186,101839,98392,104956,19315,24578,37491,42905,65225,108249,156508,170910,182795,233715,215639,229234,265595,260174,274515,2453,4407,8327,11740,18385,33790,55241,48999,52503,71230,60024,61344,70898,63930,66288,3145,3745,4870,5482,7299,10028,13421,15305,18034,22396,24239,26842,30941,34462,38668,2818,5006,8947,12066,18540,34205,55763,50155,53483,72515,61372,64089,72903,65737,67091,2818,5006,8947,12066,18540,34205,55763,50155,53483,72515,61372,64089,72903,65737,67091,1989,3495,6119,8235,14013,25922,41733,37037,39510,53394,45687,48351,59531,55256,57411,1989,3495,6119,8235,14013,25922,41733,37037,39510,53394,45687,48351,59531,55256,57411,0.08416,0.14437,0.24789,0.32934,0.55029,1.00165,1.59439,1.42949,1.6231,2.3201,2.08776,2.31689,3.00335,2.99145,3.30859,0.0811,0.1404,0.2421,0.3243,0.5411,0.9886,1.5775,1.42,1.6125,2.305,2.0775,2.3025,2.98,2.97,3.28,0,0,0,0,0,0,0.095,0.41,0.455,0.495,0.545,0.6,0.68,0.75,0.795,17205,25347,36171,47501,75183,116371,176064,207000,231839,290345,321686,375319,365725,338516,323888,14509,21956,30006,31555,41678,44988,57653,73286,68531,89378,106869,128645,131339,162819,143713,10110,15386,22111,23464,25620,25952,29129,40590,25158,41995,67155,74181,66301,100557,90943,2845,4029,4704,5057,9924,11717,18692,20641,27219,30343,29299,35673,48995,45804,37445,1281,1832,2455,2954,4768,7777,15452,16597,20624,22471,27010,33783,41304,37378,45336,0,0,2379,10528,25391,55618,92122,106215,130162,164065,170430,194714,170799,105341,100887,7221,10815,13874,15861,27392,39756,57854,83451,120292,170990,193437,241272,258578,248028,258549,6443,9280,11361,11506,20722,27970,38542,43658,63448,80610,79006,100814,115929,105718,105392,3390,4970,5520,5601,12015,14632,21175,22367,30196,35490,37294,44242,55888,46236,42296,0,0,0,0,0,0,0,0,6308,8499,8105,11977,11964,5980,4996,0,0,0,0,0,0,0,16960,28987,53329,75427,97207,93735,91807,98667,14,67,746,1286,1231,1941,2817,3719,4567,9365,10055,8911,48914,50503,46108,9984,14532,22297,31640,47791,76615,118210,123549,111547,119355,128249,134047,107147,90488,65339,9984,14532,22297,31640,47791,76615,118210,123549,111547,119355,128249,134047,107147,90488,65339,5607,9101,15129,23353,37169,62841,101289,104256,87152,92284,96364,98330,70400,45898,14966,4355,5368,7177,8210,10668,13331,16422,19764,23313,27416,31251,35867,40201,45174,50779,24059.6652,24515.12767,24890.18344,25218.99724,25684.59877,26023.452,26339.376,25192.664,23459.36,22301.324,21329.252,20537.248,18981.592,17773.06,17001.802
ABC,2080.734,2183.222,2030.302,2100.075,2304.35,2444.877,2619.873,2484.936,2957.93,3463.82,4138.848,4544.607,4576.379,5138.312,5188.229,60812.421,65672.072,70189.733,71759.99,77776.46,78695.659,78080.806,87959.167,119569.127,135961.803,146849.686,153143.826,167939.635,179589.121,189893.926,672.125,756.983,839.628,903.727,1076.727,1205.493,1332.942,989.038,1188.586,1307.345,1682.8,2018.274,1650.951,2012.397,2067.735,1408.609,1426.239,1190.674,1196.348,1227.623,1239.384,1286.931,1495.898,1769.344,2156.475,2456.048,2526.333,2925.428,3125.915,3120.494,657.548,724.739,773.105,844.052,1000.962,1133.962,1246.2,825.042,686.573,271.987,1407.594,1875.819,1480.783,1853.888,1931.433,684.807,753.489,761.338,824.074,1016.162,1117.989,1216.873,824.458,669.863,268.964,1390.91,917.887,1177.423,967.106,-5293.831,434.463,474.803,469.064,511.852,629.802,697.495,761.361,493.435,281.776,-138.165,1427.929,364.484,1615.892,854.135,-3399.558,467.714,469.167,250.559,503.397,636.748,706.624,718.986,433.707,274.23,-138.165,1427.929,364.484,1658.405,855.365,-3408.716,1.14072,1.26678,0.77987,1.67479,2.25591,2.59339,2.8429,1.87698,1.20611,-0.63441,6.72898,1.66907,7.61183,4.06997,-16.6455,1.12514,1.245,0.76751,1.66207,2.21418,2.54287,2.79505,1.84621,1.16794,-0.63441,6.32,1.64,7.53,4.04,-16.65,0.05,0.1,0.15,0.21,0.32,0.43,0.52,0.84,0.94,1.16,1.36,1.46,1.52,1.6,1.66,12783.92,12310.064,12217.786,13572.74,14434.843,14982.671,15442.256,18918.638,21532.183,27962.982,33637.501,35316.47,37669.838,39171.98,44274.83,9210.407,8937.852,8669.761,9953.753,10748.35,11375.041,11058.464,14393.651,16800.205,20334.488,22851.847,24303.299,25894.372,28132.054,33055.702,1329.108,1107.623,878.114,1009.368,1658.182,1825.99,1066.608,1231.006,1808.513,2218.242,2767.932,2435.115,2492.516,3374.194,4597.746,3427.139,3415.772,3480.267,3916.509,3827.484,3793.85,3784.619,6051.92,6312.883,8222.951,9175.876,10303.324,11314.226,12392.738,14334.729,509.746,493.647,552.159,619.238,711.712,672.862,743.684,803.561,899.582,1192.51,1530.682,1797.945,1892.424,1770.516,1928.33,0,0,0,0,0,0,0,0,117.8,65.9,56.7,0,0,0,0,8642.763,9210.344,9507.741,10856.271,11480.546,12115.813,12987.414,16598.893,19575.284,27346.596,31508.097,33252.009,34619.877,36178.774,45114.466,7459.188,7864.11,8167.589,9479.61,9906.344,10875.264,11265.586,14870.635,17250.16,21578.227,25280.369,26818.165,27869.687,29581.294,33853.077,6499.264,6964.594,7326.58,8517.162,8833.285,9191.428,9492.589,13335.792,15592.834,20886.439,23926.32,25404.042,26836.873,28385.074,31705.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.931,1227.077,1187.412,1176.933,1343.158,972.863,1395.931,1396.606,1995.632,3739.225,3852.484,3781.569,4510.828,4354.398,3618.261,89.644,119.157,152.74,199.728,231.044,267.686,325.897,331.652,88.287,84.904,160.47,159.663,409.952,382.887,6571.136,4141.157,3099.72,2710.045,2716.469,2954.297,2866.858,2454.842,2319.745,1956.899,616.386,2129.404,2064.461,2932.824,2878.917,-1018.924,4141.157,3099.72,2710.045,2716.469,2954.297,2866.858,2454.842,2319.745,1956.899,616.386,2129.404,2064.461,3049.961,2993.206,-839.636,2051.212,2286.489,2479.078,2919.76,3465.886,4055.664,1270.423,1508.414,1570.429,1164.489,2303.941,2395.218,3720.582,4235.491,518.335,2.354,2.379,4.812,4.829,4.898,4.965,2.625,2.678,2.711,2.75,2.778,2.806,2.836,2.853,2.878,384.17703,335.92231,312.43756,288.08482,276.34776,258.34347,235.47571,230.03209,218.69187,205.63294,220.10021,218.08205,211.93349,205.92219,204.24975
ABT,12842.175,14586.192,17044.53,17555.378,20656.529,11436,10199,10489,11056,11676,11768,15900,17882,18673,19753,22476.322,25914.238,29527.552,30764.707,35166.721,21407,19050,19657,20247,20405,20853,27390,30578,31904,34608,4266.219,4685.545,5956.095,6519.741,7039.781,1675,1525,2190,2888,2962,3218,2938,3838,4757,5665,8575.956,9900.647,11088.435,11035.637,13616.748,9761,8674,8299,8168,8714,8550,12962,14044,13916,14088,4409.37,4729.648,6024.294,6332.644,6665.034,1282,1296,2098,2839,2992,2392,2237,3068,4140,5186,2276.37,4469.648,5856.286,7193.774,5712.834,1236,-220,2041,2518,3183,1413,2231,2873,4077,4968,1716.755,3606.314,4734.216,5745.838,4626.172,1126,237,1988,1721,2606,1063,353,2334,3687,4471,1716.755,3606.314,4880.719,5745.838,4626.172,4728,5963,2576,2284,4423,1400,477,2368,3687,4495,1.12217,2.33709,3.15832,3.70592,2.98306,3.02762,3.75683,1.64185,1.49934,2.94318,0.94313,0.26897,1.33845,2.07353,2.52284,1.12,2.31,3.12387,3.69,2.96,3.00866,3.75683,1.63357,1.4887,2.92651,0.93724,0.26897,1.32921,2.06,2.50344,1.18,1.3,1.44,1.6,1.76,1.92,1.67,0.64,0.9,0.98,1.045,1.075,1.16,1.32,1.53,36178.172,39713.924,42419.204,52581.623,60573.852,60276.893,67235,42953,41207,41247,52666,76250,67173,67887,72548,11281.883,14042.733,17042.559,23313.891,22317.529,23768.774,31323,19247,13556,14155,26776,20147,14632,15667,20441,1373.435,2820.827,5079.625,9932.048,5451.45,8097.359,15174,8098,4460,6125,18775,9610,4086,4140,7148,4231.142,4946.876,5465.66,6541.941,7184.034,7683.92,7613,3986,3586,3418,3248,5249,5182,5425,6414,6946.435,7518.149,7219.166,7619.489,7970.956,7873.955,8063,5905,5935,5730,5705,7607,7563,8972,10130,392.873,274.262,1243.736,1212.866,440.049,976.225,459,206,330,4157,2955,520,590,585,665,22123.986,21889.979,24900.513,29394.227,37808.721,35750.748,40422,17686,19568,19921,31949,45152,36451,36586,39545,11951.195,9103.278,11591.908,13049.489,17262.434,15480.228,13280,9507,10467,9186,6660,8912,9012,10863,11907,1175.59,1219.529,1351.436,1280.542,1535.759,1721.127,1797,1026,1064,1081,1178,2402,2975,3252,3946,5305.985,169.361,1106.069,4403.438,3699.796,1667.859,1467,2659,3937,2688,868,206,200,201,213,7009.664,9487.789,8713.327,11484.294,12559.517,12039.822,18085,3388,3393,5871,20681,27210,19359,16661,18527,1266.127,1426.912,1882.278,2301.444,4449.77,4226.698,3476,2507,1961,1815,2098,4855,3984,3944,3684,14054.186,17778.54,17479.551,23144.294,22676.802,24439.833,26721,25171,21526,21211,20538,30897,30524,31088,32784,14054.186,17823.945,17518.691,23187.396,22765.131,24526.145,26813,25267,21639,21326,20717,31098,30722,31301,33003,9568.728,10805.809,13825.383,17342.694,19215.768,20907.362,24151,21979,22874,25757,25565,23978,24560,25847,27627,4290.929,6104.102,7444.411,8257.873,8744.703,9817.134,11755,12048,12383,12734,13027,23206,23512,23853,24145,1537.24317,1549.91014,1552.43293,1551.16759,1546.98395,1572.35686,1570.67703,1543.0703,1508.97783,1473.24186,1727.9976,1746.33389,1756.47027,1763.43324,1771.52936
